alarm_id,session_id,alarm_code,alarm_level,equipment_code,started_at_s,acknowledged_at_s,cleared_at_s,is_nuisance
EAVT-L1-WRONG-DIAGNOSIS-007-N016,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2285,2305,2310,1
EAVT-L1-WRONG-DIAGNOSIS-007-N017,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2490,2510,2520,1
EAVT-L1-WRONG-DIAGNOSIS-007-N018,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2490,2510,2510,1
EAVT-L1-WRONG-DIAGNOSIS-007-N019,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2500,2520,2515,1
EAVT-L1-WRONG-DIAGNOSIS-007-N020,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2740,2760,2765,1
EAVT-L1-WRONG-DIAGNOSIS-007-N021,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2785,2805,2810,1
EAVT-L1-WRONG-DIAGNOSIS-007-N022,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2840,2860,2865,1
EAVT-L1-WRONG-DIAGNOSIS-007-N023,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,2925,2945,2940,1
EAVT-L1-WRONG-DIAGNOSIS-007-N024,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,3195,3215,3215,1
EAVT-L1-WRONG-DIAGNOSIS-007-N025,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,3375,3395,3400,1
EAVT-L1-WRONG-DIAGNOSIS-007-N026,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,3635,3655,3660,1
EAVT-L1-WRONG-DIAGNOSIS-007-N027,EAVT-L1-WRONG-DIAGNOSIS-007,nuisance_misc,L0,auxiliary_system,3720,3740,3740,1
EAVT-L1-WRONG-DIAGNOSIS-007-S01,EAVT-L1-WRONG-DIAGNOSIS-007,flow_deviation_branch,L1,feed_branch_3,3195,3245,3900,0
EAVT-L1-WRONG-DIAGNOSIS-007-S02,EAVT-L1-WRONG-DIAGNOSIS-007,t11_temperature_deviation,L3,T-1...T-11,3210,3245,3900,0
EAVT-L1-WRONG-DIAGNOSIS-007-S03,EAVT-L1-WRONG-DIAGNOSIS-007,feed_flow_imbalance,L2,feed_system,3220,3245,3900,0
EAVT-L1-WRONG-DIAGNOSIS-007-S04,EAVT-L1-WRONG-DIAGNOSIS-007,elou_load_imbalance,L4,ELOU,3285,3300,3900,0
EAVT-L1-WRONG-DIAGNOSIS-007-S05,EAVT-L1-WRONG-DIAGNOSIS-007,k1_feed_deviation,L5,K-1,3395,3410,3900,0
EAVT-L1-WRONG-DIAGNOSIS-008-N001,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,135,155,155,1
EAVT-L1-WRONG-DIAGNOSIS-008-N002,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,330,350,355,1
EAVT-L1-WRONG-DIAGNOSIS-008-N003,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,465,485,480,1
EAVT-L1-WRONG-DIAGNOSIS-008-N004,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,490,510,505,1
EAVT-L1-WRONG-DIAGNOSIS-008-N005,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,505,525,520,1
EAVT-L1-WRONG-DIAGNOSIS-008-N006,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,625,645,640,1
EAVT-L1-WRONG-DIAGNOSIS-008-N007,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,635,655,660,1
EAVT-L1-WRONG-DIAGNOSIS-008-N008,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,790,810,815,1
EAVT-L1-WRONG-DIAGNOSIS-008-N009,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,860,880,885,1
EAVT-L1-WRONG-DIAGNOSIS-008-N010,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,890,910,910,1
EAVT-L1-WRONG-DIAGNOSIS-008-N011,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,980,1000,995,1
EAVT-L1-WRONG-DIAGNOSIS-008-N012,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,1140,1160,1165,1
EAVT-L1-WRONG-DIAGNOSIS-008-N013,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,1855,1875,1880,1
EAVT-L1-WRONG-DIAGNOSIS-008-N014,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2175,2195,2190,1
EAVT-L1-WRONG-DIAGNOSIS-008-N015,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2605,2625,2620,1
EAVT-L1-WRONG-DIAGNOSIS-008-N016,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2610,2630,2630,1
EAVT-L1-WRONG-DIAGNOSIS-008-N017,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2825,2845,2845,1
EAVT-L1-WRONG-DIAGNOSIS-008-N018,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2850,2870,2870,1
EAVT-L1-WRONG-DIAGNOSIS-008-N019,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,2870,2890,2900,1
EAVT-L1-WRONG-DIAGNOSIS-008-N020,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3200,3220,3225,1
EAVT-L1-WRONG-DIAGNOSIS-008-N021,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3205,3225,3225,1
EAVT-L1-WRONG-DIAGNOSIS-008-N022,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3575,3595,3595,1
EAVT-L1-WRONG-DIAGNOSIS-008-N023,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3585,3605,3605,1
EAVT-L1-WRONG-DIAGNOSIS-008-N024,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3760,3780,3780,1
EAVT-L1-WRONG-DIAGNOSIS-008-N025,EAVT-L1-WRONG-DIAGNOSIS-008,nuisance_misc,L0,auxiliary_system,3835,3855,3865,1
EAVT-L1-WRONG-DIAGNOSIS-008-S01,EAVT-L1-WRONG-DIAGNOSIS-008,flow_deviation_branch,L1,feed_branch_1,3150,3225,3900,0
EAVT-L1-WRONG-DIAGNOSIS-008-S02,EAVT-L1-WRONG-DIAGNOSIS-008,t11_temperature_deviation,L3,T-1...T-11,3160,3225,3900,0
EAVT-L1-WRONG-DIAGNOSIS-008-S03,EAVT-L1-WRONG-DIAGNOSIS-008,feed_flow_imbalance,L2,feed_system,3180,3225,3900,0
EAVT-L1-WRONG-DIAGNOSIS-008-S04,EAVT-L1-WRONG-DIAGNOSIS-008,elou_load_imbalance,L4,ELOU,3245,3260,3900,0
EAVT-L1-WRONG-DIAGNOSIS-008-S05,EAVT-L1-WRONG-DIAGNOSIS-008,k1_feed_deviation,L5,K-1,3335,3350,3340,0
EAVT-L1-WRONG-DIAGNOSIS-008-S06,EAVT-L1-WRONG-DIAGNOSIS-008,k1_feed_deviation,L5,K-1,3360,3375,3900,0
EAVT-L1-NO-VERIFICATION-009-N001,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,155,175,180,1
EAVT-L1-NO-VERIFICATION-009-N002,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,630,650,650,1
EAVT-L1-NO-VERIFICATION-009-N003,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,880,900,900,1
EAVT-L1-NO-VERIFICATION-009-N004,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,1115,1135,1145,1
EAVT-L1-NO-VERIFICATION-009-N005,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,1175,1195,1195,1
EAVT-L1-NO-VERIFICATION-009-N006,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,1565,1585,1590,1
EAVT-L1-NO-VERIFICATION-009-N007,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,1680,1700,1705,1
EAVT-L1-NO-VERIFICATION-009-N008,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,1750,1770,1775,1
EAVT-L1-NO-VERIFICATION-009-N009,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2100,2120,2130,1
EAVT-L1-NO-VERIFICATION-009-N010,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2270,2290,2295,1
EAVT-L1-NO-VERIFICATION-009-N011,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2500,2520,2525,1
EAVT-L1-NO-VERIFICATION-009-N012,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2760,2780,2790,1
EAVT-L1-NO-VERIFICATION-009-N013,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2815,2835,2845,1
EAVT-L1-NO-VERIFICATION-009-N014,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2875,2895,2890,1
EAVT-L1-NO-VERIFICATION-009-N015,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2935,2955,2955,1
EAVT-L1-NO-VERIFICATION-009-N016,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,2960,2980,2985,1
EAVT-L1-NO-VERIFICATION-009-N017,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3000,3020,3020,1
EAVT-L1-NO-VERIFICATION-009-N018,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3020,3040,3050,1
EAVT-L1-NO-VERIFICATION-009-N019,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3025,3045,3055,1
EAVT-L1-NO-VERIFICATION-009-N020,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3055,3075,3075,1
EAVT-L1-NO-VERIFICATION-009-N021,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3215,3235,3235,1
EAVT-L1-NO-VERIFICATION-009-N022,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3460,3480,3475,1
EAVT-L1-NO-VERIFICATION-009-N023,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3550,3570,3580,1
EAVT-L1-NO-VERIFICATION-009-N024,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3675,3695,3705,1
EAVT-L1-NO-VERIFICATION-009-N025,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3695,3715,3710,1
EAVT-L1-NO-VERIFICATION-009-N026,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3730,3750,3745,1
EAVT-L1-NO-VERIFICATION-009-N027,EAVT-L1-NO-VERIFICATION-009,nuisance_misc,L0,auxiliary_system,3830,3850,3850,1
EAVT-L1-NO-VERIFICATION-009-S01,EAVT-L1-NO-VERIFICATION-009,flow_deviation_branch,L1,feed_branch_2,3190,3240,3370,0
EAVT-L1-NO-VERIFICATION-009-S02,EAVT-L1-NO-VERIFICATION-009,t11_temperature_deviation,L3,T-1...T-11,3210,3240,3360,0
EAVT-L1-NO-VERIFICATION-009-S03,EAVT-L1-NO-VERIFICATION-009,feed_flow_imbalance,L2,feed_system,3220,3240,3345,0
EAVT-L1-NO-VERIFICATION-010-N001,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,95,115,125,1
EAVT-L1-NO-VERIFICATION-010-N002,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,110,130,130,1
EAVT-L1-NO-VERIFICATION-010-N003,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,290,310,315,1
EAVT-L1-NO-VERIFICATION-010-N004,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,335,355,365,1
EAVT-L1-NO-VERIFICATION-010-N005,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,435,455,450,1
EAVT-L1-NO-VERIFICATION-010-N006,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,560,580,575,1
EAVT-L1-NO-VERIFICATION-010-N007,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,590,610,620,1
EAVT-L1-NO-VERIFICATION-010-N008,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,715,735,745,1
EAVT-L1-NO-VERIFICATION-010-N009,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,740,760,765,1
EAVT-L1-NO-VERIFICATION-010-N010,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,845,865,875,1
EAVT-L1-NO-VERIFICATION-010-N011,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,920,940,935,1
EAVT-L1-NO-VERIFICATION-010-N012,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1015,1035,1045,1
EAVT-L1-NO-VERIFICATION-010-N013,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1035,1055,1060,1
EAVT-L1-NO-VERIFICATION-010-N014,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1060,1080,1075,1
EAVT-L1-NO-VERIFICATION-010-N015,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1100,1120,1125,1
EAVT-L1-NO-VERIFICATION-010-N016,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1385,1405,1400,1
EAVT-L1-NO-VERIFICATION-010-N017,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1585,1605,1615,1
EAVT-L1-NO-VERIFICATION-010-N018,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1785,1805,1800,1
EAVT-L1-NO-VERIFICATION-010-N019,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,1975,1995,2005,1
EAVT-L1-NO-VERIFICATION-010-N020,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2000,2020,2020,1
EAVT-L1-NO-VERIFICATION-010-N021,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2130,2150,2150,1
EAVT-L1-NO-VERIFICATION-010-N022,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2325,2345,2340,1
EAVT-L1-NO-VERIFICATION-010-N023,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2475,2495,2505,1
EAVT-L1-NO-VERIFICATION-010-N024,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2500,2520,2520,1
EAVT-L1-NO-VERIFICATION-010-N025,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2515,2535,2545,1
EAVT-L1-NO-VERIFICATION-010-N026,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2795,2815,2825,1
EAVT-L1-NO-VERIFICATION-010-N027,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2880,2900,2895,1
EAVT-L1-NO-VERIFICATION-010-N028,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,2900,2920,2915,1
EAVT-L1-NO-VERIFICATION-010-N029,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,3075,3095,3105,1
EAVT-L1-NO-VERIFICATION-010-N030,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,3105,3125,3125,1
EAVT-L1-NO-VERIFICATION-010-N031,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,3785,3805,3805,1
EAVT-L1-NO-VERIFICATION-010-N032,EAVT-L1-NO-VERIFICATION-010,nuisance_misc,L0,auxiliary_system,3850,3870,3870,1
EAVT-L1-NO-VERIFICATION-010-S01,EAVT-L1-NO-VERIFICATION-010,flow_deviation_branch,L1,feed_branch_3,3140,3200,3340,0
EAVT-L1-NO-VERIFICATION-010-S02,EAVT-L1-NO-VERIFICATION-010,t11_temperature_deviation,L3,T-1...T-11,3155,3200,3325,0
EAVT-L1-NO-VERIFICATION-010-S03,EAVT-L1-NO-VERIFICATION-010,feed_flow_imbalance,L2,feed_system,3160,3200,3315,0
EAVT-L1-CHAOTIC-011-N001,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,50,,80,1
EAVT-L1-CHAOTIC-011-N002,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,255,,280,1
EAVT-L1-CHAOTIC-011-N003,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,510,,530,1
EAVT-L1-CHAOTIC-011-N004,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,705,,720,1
EAVT-L1-CHAOTIC-011-N005,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,780,,805,1
EAVT-L1-CHAOTIC-011-N006,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,790,,805,1
EAVT-L1-CHAOTIC-011-N007,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,1535,,1555,1
EAVT-L1-CHAOTIC-011-N008,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,1655,,1675,1
EAVT-L1-CHAOTIC-011-N009,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,1655,,1685,1
EAVT-L1-CHAOTIC-011-N010,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,1795,,1820,1
EAVT-L1-CHAOTIC-011-N011,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,1965,,1985,1
EAVT-L1-CHAOTIC-011-N012,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2110,,2140,1
EAVT-L1-CHAOTIC-011-N013,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2225,,2255,1
EAVT-L1-CHAOTIC-011-N014,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2265,,2280,1
EAVT-L1-CHAOTIC-011-N015,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2405,,2425,1
EAVT-L1-CHAOTIC-011-N016,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2405,,2425,1
EAVT-L1-CHAOTIC-011-N017,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2670,,2700,1
EAVT-L1-CHAOTIC-011-N018,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2755,,2770,1
EAVT-L1-CHAOTIC-011-N019,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2950,,2980,1
EAVT-L1-CHAOTIC-011-N020,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,2965,,2990,1
EAVT-L1-CHAOTIC-011-N021,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,3090,,3110,1
EAVT-L1-CHAOTIC-011-N022,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,3115,,3140,1
EAVT-L1-CHAOTIC-011-N023,EAVT-L1-CHAOTIC-011,nuisance_misc,L0,auxiliary_system,3220,,3240,1
EAVT-L1-CHAOTIC-011-S01,EAVT-L1-CHAOTIC-011,flow_deviation_branch,L1,feed_branch_1,3165,3250,3400,0
EAVT-L1-CHAOTIC-011-S02,EAVT-L1-CHAOTIC-011,t11_temperature_deviation,L3,T-1...T-11,3180,3250,3450,0
EAVT-L1-CHAOTIC-011-S03,EAVT-L1-CHAOTIC-011,feed_flow_imbalance,L2,feed_system,3195,3250,3385,0
EAVT-L1-CHAOTIC-011-S04,EAVT-L1-CHAOTIC-011,elou_load_imbalance,L4,ELOU,3250,3295,3325,0
EAVT-L1-CHAOTIC-011-S05,EAVT-L1-CHAOTIC-011,flow_deviation_branch,L1,feed_branch_1,3405,3450,3415,0
EAVT-L1-CHAOTIC-012-N001,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,180,,210,1
EAVT-L1-CHAOTIC-012-N002,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,330,,355,1
EAVT-L1-CHAOTIC-012-N003,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,400,,425,1
EAVT-L1-CHAOTIC-012-N004,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,555,,580,1
EAVT-L1-CHAOTIC-012-N005,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,670,,700,1
EAVT-L1-CHAOTIC-012-N006,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,730,,750,1
EAVT-L1-CHAOTIC-012-N007,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,900,,920,1
EAVT-L1-CHAOTIC-012-N008,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,985,,1010,1
EAVT-L1-CHAOTIC-012-N009,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,1065,,1080,1
EAVT-L1-CHAOTIC-012-N010,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,1235,,1250,1
EAVT-L1-CHAOTIC-012-N011,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,1315,,1335,1
EAVT-L1-CHAOTIC-012-N012,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,1480,,1510,1
EAVT-L1-CHAOTIC-012-N013,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,1635,,1665,1
EAVT-L1-CHAOTIC-012-N014,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2125,,2140,1
EAVT-L1-CHAOTIC-012-N015,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2535,,2565,1
EAVT-L1-CHAOTIC-012-N016,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2550,,2570,1
EAVT-L1-CHAOTIC-012-N017,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2585,,2615,1
EAVT-L1-CHAOTIC-012-N018,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2645,,2660,1
EAVT-L1-CHAOTIC-012-N019,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2710,,2740,1
EAVT-L1-CHAOTIC-012-N020,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2715,,2745,1
EAVT-L1-CHAOTIC-012-N021,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2750,,2770,1
EAVT-L1-CHAOTIC-012-N022,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2755,,2780,1
EAVT-L1-CHAOTIC-012-N023,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2915,,2940,1
EAVT-L1-CHAOTIC-012-N024,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,2950,,2975,1
EAVT-L1-CHAOTIC-012-N025,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,3000,,3015,1
EAVT-L1-CHAOTIC-012-N026,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,3355,,3375,1
EAVT-L1-CHAOTIC-012-N027,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,3390,,3420,1
EAVT-L1-CHAOTIC-012-N028,EAVT-L1-CHAOTIC-012,nuisance_misc,L0,auxiliary_system,3880,,3900,1
EAVT-L1-CHAOTIC-012-S01,EAVT-L1-CHAOTIC-012,flow_deviation_branch,L1,feed_branch_2,3295,3390,3550,0
EAVT-L1-CHAOTIC-012-S02,EAVT-L1-CHAOTIC-012,t11_temperature_deviation,L3,T-1...T-11,3315,3390,3595,0
EAVT-L1-CHAOTIC-012-S03,EAVT-L1-CHAOTIC-012,feed_flow_imbalance,L2,feed_system,3325,3390,3525,0
EAVT-L1-CHAOTIC-012-S04,EAVT-L1-CHAOTIC-012,elou_load_imbalance,L4,ELOU,3390,3435,3470,0
EAVT-L2-EXPERT-013-N001,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,45,55,75,1
EAVT-L2-EXPERT-013-N002,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,120,130,145,1
EAVT-L2-EXPERT-013-N003,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,125,135,140,1
EAVT-L2-EXPERT-013-N004,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,180,190,205,1
EAVT-L2-EXPERT-013-N005,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,195,205,225,1
EAVT-L2-EXPERT-013-N006,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,215,225,235,1
EAVT-L2-EXPERT-013-N007,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,220,230,240,1
EAVT-L2-EXPERT-013-N008,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,295,305,315,1
EAVT-L2-EXPERT-013-N009,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,345,355,375,1
EAVT-L2-EXPERT-013-N010,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,345,355,360,1
EAVT-L2-EXPERT-013-N011,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,355,365,380,1
EAVT-L2-EXPERT-013-N012,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,370,380,400,1
EAVT-L2-EXPERT-013-N013,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,370,380,400,1
EAVT-L2-EXPERT-013-N014,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,385,395,415,1
EAVT-L2-EXPERT-013-N015,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,430,440,450,1
EAVT-L2-EXPERT-013-N016,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,470,480,500,1
EAVT-L2-EXPERT-013-N017,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,490,500,505,1
EAVT-L2-EXPERT-013-N018,EAVT-L2-EXPERT-013,nuisance_misc,L0,auxiliary_system,505,515,535,1
